"user_id","order_id","order_date","shipping_date","order_year","order_month","days_to_ship","shipping_speed","product_id","product_name","price_usd","price_category","platform","country_code"
"981cf87f","ab95fb59e2054661","2020-10-10","2020-10-11",2020,10,1,"Fast","8d0d","Nintendo Switch","175.74","High","Website","GB"
"98efe4d3","2a2d5b7b05358094","2020-10-10","2020-10-12",2020,10,2,"Fast","ab0f","JBL Quantum 100 Gaming Headset","24.00","Low","Website","PE"
"343fa97f","7022d17e1bc59364","2020-10-10","2020-10-12",2020,10,2,"Fast","8d0d","Nintendo Switch","104.20","High","Website","MX"
"a0183f5c","97a37c844b062749","2020-10-10","2020-10-11",2020,10,1,"Fast","5142","Dell Gaming Mouse","49.98","Low","Mobile App","DO"
"a2c39307","d09f59e373d65346","2020-10-10","2020-10-13",2020,10,3,"Standard","f81e","Dell Gaming Mouse","49.98","Low","Mobile App","US"
"a2c39307","c74bc5b725666508","2020-10-10","2020-10-11",2020,10,1,"Fast","9ef0","Lenovo IdeaPad Gaming 3","1198.00","High","Website","US"
"a5df2813","a2e6680f3f367712","2020-10-10","2020-10-11",2020,10,1,"Fast","54ed","Sony PlayStation 5 Bundle","1530.00","High","Website","US"
"a7074ac0","55ffed909b470378","2020-10-10","2020-10-13",2020,10,3,"Standard","54ed","Sony PlayStation 5 Bundle","1440.00","High","Website","US"
"b62da553","4480f94ff6f71296","2020-10-10","2020-10-12",2020,10,2,"Fast","ab0f","JBL Quantum 100 Gaming Headset","24.00","Low","Website","US"
"5116edc2","afb245516e684548","2020-10-10","2020-10-13",2020,10,3,"Standard","e682","Nintendo Switch","168.00","High","Website","US"
"c863dbf2","3956dd55b1b90169","2020-10-10","2020-10-13",2020,10,3,"Standard","54ed","Sony PlayStation 5 Bundle","1800.00","High","Website","IN"
"81cccec0","435b267575397555","2020-10-10","2020-10-11",2020,10,1,"Fast","04ac","Lenovo IdeaPad Gaming 3","1113.09","High","Website","DE"
"d5c9369a","76f3c3fe106100369","2020-10-10","2020-10-12",2020,10,2,"Fast","e682","Nintendo Switch","168.00","High","Website","US"
"b9d7d07c","a572c64e70e106642","2020-10-10","2020-10-13",2020,10,3,"Standard","8d0d","Nintendo Switch","175.74","High","Website","GB"
"b4c996ad","d50ec142bb83710","2020-10-11","2020-10-14",2020,10,3,"Standard","891b","27in 4K Gaming Monitor","480.00","High","Website","GH"
"c28d9083","907deb272ec15789","2020-10-11","2020-10-12",2020,10,1,"Fast","e7e6","27in 4K Gaming Monitor","480.00","High","Website","US"
"c8680b77","543176738c031136","2020-10-11","2020-10-12",2020,10,1,"Fast","e7e6","27in 4K Gaming Monitor","439.20","High","Website","IT"
"cb48e9cd","3927480441835595","2020-10-11","2020-10-13",2020,10,2,"Fast","891b","27in 4K Gaming Monitor","269.77","High","Website","FI"
"d9cb247b","a8b50e1e62961613","2020-10-11","2020-10-14",2020,10,3,"Standard","891b","27in 4K Gaming Monitor","480.00","High","Website","US"
"f53753e7","cf72e8dcc0b62680","2020-10-11","2020-10-12",2020,10,1,"Fast","e7e6","27in 4K Gaming Monitor","480.00","High","Website","US"
"035a8ffc","4d58a12fbc470244","2020-10-11","2020-10-12",2020,10,1,"Fast","891b","27in 4K Gaming Monitor","419.44","High","Website","DK"
"1d7dbbce","21e9ab16f9071075","2020-10-11","2020-10-12",2020,10,1,"Fast","891b","27in 4K Gaming Monitor","395.94","High","Website","FR"
"7b1afbce","e292fd058ba81634","2020-10-11","2020-10-13",2020,10,2,"Fast","e7e6","27in 4K Gaming Monitor","480.00","High","Website","US"
"35cb9518","7f9e0932dc790192","2020-10-11","2020-10-13",2020,10,2,"Fast","891b","27in 4K Gaming Monitor","408.00","High","Website","US"
"b526c7dd","d08e2a04005102292","2020-10-11","2020-10-14",2020,10,3,"Standard","e7e6","27in 4K Gaming Monitor","480.00","High","Website","US"
"d95d17b4","95e525cc6b82390","2020-10-11","2020-10-14",2020,10,3,"Standard","8d0d","Nintendo Switch","168.00","High","Website","US"
"e9113aa9","c01393fd3682443","2020-10-11","2020-10-14",2020,10,3,"Standard","e682","Nintendo Switch","179.22","High","Website","GB"
"fa7facc3","5afcc9042223806","2020-10-11","2020-10-13",2020,10,2,"Fast","8d0d","Nintendo Switch","160.34","High","Website","DE"
"1c1b2f33","83b2b37482a4778","2020-10-11","2020-10-12",2020,10,1,"Fast","54ed","Sony PlayStation 5 Bundle","1379.88","High","Website","SG"
"1e1e96b2","c878ea2378c12124","2020-10-11","2020-10-13",2020,10,2,"Fast","f81e","Dell Gaming Mouse","45.91","Low","Mobile App","TR"
"3236e90b","60d4937706112491","2020-10-11","2020-10-14",2020,10,3,"Standard","04ac","Lenovo IdeaPad Gaming 3","1032.34","High","Website","US"
"458cdffa","fbd19c0c6ae14983","2020-10-11","2020-10-13",2020,10,2,"Fast","8d0d","Nintendo Switch","161.29","High","Website","GB"
"51a13728","29f9e0d77ca26366","2020-10-11","2020-10-12",2020,10,1,"Fast","e682","Nintendo Switch","168.00","High","Website","US"
"58dfa453","f4f1334d1df29687","2020-10-11","2020-10-14",2020,10,3,"Standard","8d0d","Nintendo Switch","160.61","High","Website","DE"
"6ad05e6d","b97045d580f36964","2020-10-11","2020-10-14",2020,10,3,"Standard","8d0d","Nintendo Switch","168.00","High","Website","US"
"6e1d5e9b","79af6d30ec243909","2020-10-11","2020-10-14",2020,10,3,"Standard","ab0f","JBL Quantum 100 Gaming Headset","20.88","Low","Website","KR"
"0373d738","79af6d30ec243910","2020-10-11","2020-10-14",2020,10,3,"Standard","ab0f","JBL Quantum 100 Gaming Headset","20.88","Low","Website","KR"
"04b52508","8d3cf7cf17745580","2020-10-11","2020-10-13",2020,10,2,"Fast","8d0d","Nintendo Switch","168.00","High","Website","US"
"7cee6bc8","229e91a09c660730","2020-10-11","2020-10-13",2020,10,2,"Fast","8d0d","Nintendo Switch","168.00","High","Website","US"
"8bc2d6f9","bf4d577384367595","2020-10-11","2020-10-12",2020,10,1,"Fast","8d0d","Nintendo Switch","168.00","High","Website","US"
"a0247651","1ef94e8cb2b79067","2020-10-11","2020-10-14",2020,10,3,"Standard","ab0f","JBL Quantum 100 Gaming Headset","23.24","Low","Website","SK"
"a61a7ad0","c1aabf3e5c380964","2020-10-11","2020-10-12",2020,10,1,"Fast","e682","Nintendo Switch","168.00","High","Website","US"
"0f6aeb98","3b6e8d7a32482235","2020-10-11","2020-10-14",2020,10,3,"Standard","e682","Nintendo Switch","144.17","High","Website","AU"
"c7e0f02f","72440e5c93287571","2020-10-11","2020-10-13",2020,10,2,"Fast","8d0d","Nintendo Switch","160.34","High","Website","IT"
"e6f2de55","ef187ed120692095","2020-10-11","2020-10-12",2020,10,1,"Fast","ab0f","JBL Quantum 100 Gaming Headset","24.00","Low","Website","RO"
"ed98bd9a","963e468367894591","2020-10-11","2020-10-14",2020,10,3,"Standard","54ed","Sony PlayStation 5 Bundle","1530.00","High","Website","US"
"fc8665e2","8ddf7307f46100531","2020-10-11","2020-10-14",2020,10,3,"Standard","8d4f","Dell Gaming Mouse","29.98","Low","Mobile App","US"
"92200304","c270116e42e102810","2020-10-11","2020-10-12",2020,10,1,"Fast","ab0f","JBL Quantum 100 Gaming Headset","18.00","Low","Website","HK"
"00a3c285","6aa45009cbc102907","2020-10-11","2020-10-14",2020,10,3,"Standard","8d4f","Dell Gaming Mouse","52.82","Medium","Mobile App","SG"
"6923c5eb","91b639e9c59104091","2020-10-11","2020-10-13",2020,10,2,"Fast","8d0d","Nintendo Switch","168.00","High","Website","NZ"
"0188d8b2","442647925a3106033","2020-10-11","2020-10-14",2020,10,3,"Standard","54ed","Sony PlayStation 5 Bundle","1674.01","High","Website","CH"
"be9f5b45","a3015e7777153556","2020-10-12","2020-10-14",2020,10,2,"Fast","891b","27in 4K Gaming Monitor","349.78","High","Website","FR"
"e93fc7ad","e7db552a25275327","2020-10-12","2020-10-13",2020,10,1,"Fast","e7e6","27in 4K Gaming Monitor","480.00","High","Website","US"
"93d5ce3b","db19b435e6577910","2020-10-12","2020-10-13",2020,10,1,"Fast","891b","27in 4K Gaming Monitor","479.94","High","Website","GB"
"29dc9c22","eac37b2818278843","2020-10-12","2020-10-13",2020,10,1,"Fast","891b","27in 4K Gaming Monitor","240.00","High","Website","US"
"66841a02","b65bc3dd3fd91665","2020-10-12","2020-10-13",2020,10,1,"Fast","891b","27in 4K Gaming Monitor","347.31","High","Website","GB"
"82ae8b06","7647b6448bb101716","2020-10-12","2020-10-14",2020,10,2,"Fast","891b","27in 4K Gaming Monitor","435.86","High","Website","IE"
"a2d87580","73485b06d99105757","2020-10-12","2020-10-15",2020,10,3,"Standard","891b","27in 4K Gaming Monitor","480.00","High","Website","US"
"03f708da","2a453016b98240","2020-10-12","2020-10-13",2020,10,1,"Fast","e682","Nintendo Switch","168.00","High","Website","US"
"1667a604","bb74f859c041257","2020-10-12","2020-10-15",2020,10,3,"Standard","8d0d","Nintendo Switch","160.61","High","Website","NL"
"1d4205f2","7defb6da34a3281","2020-10-12","2020-10-15",2020,10,3,"Standard","8d4f","Dell Gaming Mouse","49.98","Low","Mobile App","US"
"71d08806","81da0981b8b12869","2020-10-12","2020-10-14",2020,10,2,"Fast","54ed","Sony PlayStation 5 Bundle","1576.46","High","Website","US"
"39b82729","1a54e7100f414470","2020-10-12","2020-10-15",2020,10,3,"Standard","8315","JBL Quantum 100 Gaming Headset","23.36","Low","Mobile App","AU"
"41bf9829","c3135fdacfb16556","2020-10-12","2020-10-14",2020,10,2,"Fast","54ed","Sony PlayStation 5 Bundle","2181.75","High","Website","GB"
"80564ebf","266df64dc5b19728","2020-10-12","2020-10-15",2020,10,3,"Standard","e682","Nintendo Switch","144.17","High","Website","AU"
"cda9138e","d996bf5e02f22026","2020-10-12","2020-10-14",2020,10,2,"Fast","e682","Nintendo Switch","175.74","High","Website","GB"
"53ddfe01","3da32b24b2a25470","2020-10-12","2020-10-14",2020,10,2,"Fast","ab0f","JBL Quantum 100 Gaming Headset","25.97","Low","Website","GB"
"659767de","9f17e0ddcc627249","2020-10-12","2020-10-15",2020,10,3,"Standard","5142","Dell Gaming Mouse","49.98","Low","Mobile App","US"
"659767de","4a5062b086d37157","2020-10-12","2020-10-14",2020,10,2,"Fast","54ed","Sony PlayStation 5 Bundle","1530.00","High","Website","US"
"699d646f","2020fce08b237921","2020-10-12","2020-10-13",2020,10,1,"Fast","8d0d","Nintendo Switch","160.61","High","Website","ES"
"8f003fc9","6f02fa9afae39535","2020-10-12","2020-10-14",2020,10,2,"Fast","8d0d","Nintendo Switch","142.80","High","Website","US"
"d54a40f0","65188cddbd646588","2020-10-12","2020-10-14",2020,10,2,"Fast","ab0f","JBL Quantum 100 Gaming Headset","23.03","Low","Website","IE"
"ecf60300","c03de67de3447726","2020-10-12","2020-10-13",2020,10,1,"Fast","e682","Nintendo Switch","168.00","High","Website","BR"
"9fe04ca2","7386c625f5047838","2020-10-12","2020-10-14",2020,10,2,"Fast","8d0d","Nintendo Switch","150.61","High","Website","CA"
"ba96e8a9","e581b35581568442","2020-10-12","2020-10-15",2020,10,3,"Standard","e682","Nintendo Switch","168.00","High","Website","US"
"53c70985","49d1b67348f75506","2020-10-12","2020-10-14",2020,10,2,"Fast","e682","Nintendo Switch","168.00","High","Website","US"
"cf2d4527","7f61fbed67483415","2020-10-12","2020-10-15",2020,10,3,"Standard","ab0f","JBL Quantum 100 Gaming Headset","24.00","Low","Website","IN"
"84f85151","3939e1702fa90494","2020-10-12","2020-10-13",2020,10,1,"Fast","b5f7","Nintendo Switch","167.98","High","Mobile App","US"
"d9feeef9","d9c79480daa91404","2020-10-12","2020-10-13",2020,10,1,"Fast","e682","Nintendo Switch","168.00","High","Website","US"
"ee03be1f","b9e0e2ce3d792665","2020-10-12","2020-10-14",2020,10,2,"Fast","8d4f","Dell Gaming Mouse","63.42","Medium","Mobile App","PL"
"a4a9a26e","78f196ec42094866","2020-10-12","2020-10-14",2020,10,2,"Fast","e682","Nintendo Switch","168.00","High","Website","US"
"f341332e","9924b670bb796341","2020-10-12","2020-10-13",2020,10,1,"Fast","54ed","Sony PlayStation 5 Bundle","1530.00","High","Website","AE"
"f66b6032","93cca8dadef105550","2020-10-12","2020-10-15",2020,10,3,"Standard","e682","Nintendo Switch","160.61","High","Website","BE"
"8138326","ea7b3d4bc07106566","2020-10-12","2020-10-15",2020,10,3,"Standard","8d0d","Nintendo Switch","160.34","High","Website","ES"
"f32e360d","dbb8db913e17204","2020-10-13","2020-10-14",2020,10,1,"Fast","891b","27in 4K Gaming Monitor","348.19","High","Website","DE"
"4ee34eec","e78df1787f232744","2020-10-13","2020-10-14",2020,10,1,"Fast","e7e6","27in 4K Gaming Monitor","435.24","High","Website","FR"
"62d3fea2","ee732bee83d35359","2020-10-13","2020-10-15",2020,10,2,"Fast","891b","27in 4K Gaming Monitor","480.00","High","Website","US"
"f09ad973","21ca7fa38fb41992","2020-10-13","2020-10-14",2020,10,1,"Fast","e7e6","27in 4K Gaming Monitor","480.00","High","Website","AR"
"1425359d","ff0bc1f066952894","2020-10-13","2020-10-16",2020,10,3,"Standard","891b","27in 4K Gaming Monitor","435.24","High","Website","DE"
"0a3856a2","7e09cd0238753180","2020-10-13","2020-10-16",2020,10,3,"Standard","891b","27in 4K Gaming Monitor","480.00","High","Website","US"
"3c6c5578","86ebd29f6a284078","2020-10-13","2020-10-16",2020,10,3,"Standard","891b","27in 4K Gaming Monitor","480.00","High","Website","BR"
"3.47E+54","a8b1d5d2a3811891","2020-10-13","2020-10-14",2020,10,1,"Fast","8d4f","Dell Gaming Mouse","51.04","Medium","Mobile App","JP"
"1844d24d","e2cf88b706b12808","2020-10-13","2020-10-16",2020,10,3,"Standard","ab0f","JBL Quantum 100 Gaming Headset","20.40","Low","Website","US"
"1c1bf6f4","7b4f0de04a316143","2020-10-13","2020-10-15",2020,10,2,"Fast","54ed","Sony PlayStation 5 Bundle","1682.25","High","Website","JP"
"214c7bf5","b15f397b74b22803","2020-10-13","2020-10-16",2020,10,3,"Standard","8d0d","Nintendo Switch","168.00","High","Website","US"
"29598f45","a93ed05de9530070","2020-10-13","2020-10-16",2020,10,3,"Standard","8d0d","Nintendo Switch","168.00","High","Website","US"
"2ef00b4e","5c0719fe9c730522","2020-10-13","2020-10-15",2020,10,2,"Fast","e682","Nintendo Switch","168.00","High","Website","BR"
"3bdc6839","31abe0757af33000","2020-10-13","2020-10-16",2020,10,3,"Standard","8d0d","Nintendo Switch","145.79","High","Website","RU"
"545c06bd","47ed617762633307","2020-10-13","2020-10-14",2020,10,1,"Fast","8d0d","Nintendo Switch","168.00","High","Website","US"
"56638d34","a10ca59d35733568","2020-10-13","2020-10-15",2020,10,2,"Fast","8315","JBL Quantum 100 Gaming Headset","23.36","Low","Mobile App","US"
"6bf8bc19","b4a26e0a42237370","2020-10-13","2020-10-16",2020,10,3,"Standard","ab0f","JBL Quantum 100 Gaming Headset","24.00","Low","Website","US"
"bca3a91a","7376c111eb942599","2020-10-13","2020-10-15",2020,10,2,"Fast","e682","Nintendo Switch","152.83","High","Website","KR"
"9923c623","84237f97f6148562","2020-10-13","2020-10-16",2020,10,3,"Standard","ab0f","JBL Quantum 100 Gaming Headset","18.00","Low","Website","US"
"a1d14b99","9e2422265cc52966","2020-10-13","2020-10-14",2020,10,1,"Fast","ab0f","JBL Quantum 100 Gaming Headset","24.00","Low","Website","CL"
"e11c937e","56e0f98e04966258","2020-10-13","2020-10-16",2020,10,3,"Standard","8d0d","Nintendo Switch","148.53","High","Website","KR"
"132065c9","294d21b8a4768142","2020-10-13","2020-10-16",2020,10,3,"Standard","8d0d","Nintendo Switch","168.00","High","Website","US"
"c51f662d","27b1ec4540869798","2020-10-13","2020-10-14",2020,10,1,"Fast","8d0d","Nintendo Switch","168.00","High","Website","US"
"d63d95ac","b41611c434079730","2020-10-13","2020-10-15",2020,10,2,"Fast","e682","Nintendo Switch","149.59","High","Website","CA"
"db4567a7","b9d1798dfa290025","2020-10-13","2020-10-15",2020,10,2,"Fast","54ed","Sony PlayStation 5 Bundle","1682.25","High","Website","JP"
"e05ed0d8","516c3e523b992854","2020-10-13","2020-10-15",2020,10,2,"Fast","ab0f","JBL Quantum 100 Gaming Headset","24.00","Low","Website","BR"
"e4181002","8d8861c7fab95011","2020-10-13","2020-10-14",2020,10,1,"Fast","8d0d","Nintendo Switch","168.00","High","Website","US"
"4170c87b","e91af390bcc99418","2020-10-13","2020-10-16",2020,10,3,"Standard","8d0d","Nintendo Switch","45.18","Low","Website","TR"
"f9d51fe8","42f773875b5101078","2020-10-13","2020-10-16",2020,10,3,"Standard","e682","Nintendo Switch","168.00","High","Website","US"
"5a76db6b","8944334cf9e101707","2020-10-13","2020-10-15",2020,10,2,"Fast","8d0d","Nintendo Switch","168.00","High","Website","US"
"fc4702e5","a3ab8ad1a03106177","2020-10-13","2020-10-16",2020,10,3,"Standard","e682","Nintendo Switch","168.00","High","Website","US"
"53cc28e5","7c71ef9ea7929774","2020-10-14","2020-10-16",2020,10,2,"Fast","891b","27in 4K Gaming Monitor","480.00","High","Website","BD"
"7f16c537","36eabc092e531937","2020-10-14","2020-10-17",2020,10,3,"Standard","e7e6","27in 4K Gaming Monitor","480.00","High","Website","US"
"d0ec304d","92d317b61cf76402","2020-10-14","2020-10-17",2020,10,3,"Standard","891b","27in 4K Gaming Monitor","480.00","High","Website","US"
"4fb199fb","33752c041b381586","2020-10-14","2020-10-15",2020,10,1,"Fast","891b","27in 4K Gaming Monitor","430.72","High","Website","US"
"df11d487","4f3369d169e83249","2020-10-14","2020-10-16",2020,10,2,"Fast","891b","27in 4K Gaming Monitor","435.86","High","Website","DE"
"2624daf8","b4ab63eac93103873","2020-10-14","2020-10-16",2020,10,2,"Fast","891b","27in 4K Gaming Monitor","480.00","High","Website","US"
"3b4e65b3","1dbec616cdd107256","2020-10-14","2020-10-15",2020,10,1,"Fast","891b","27in 4K Gaming Monitor","396.70","High","Website","US"
"7bce043e","363b9edbe6f107468","2020-10-14","2020-10-15",2020,10,1,"Fast","891b","27in 4K Gaming Monitor","286.34","High","Website","US"
"63086d0c","a78de5f06042991","2020-10-14","2020-10-17",2020,10,3,"Standard","8d0d","Nintendo Switch","160.61","High","Website","FR"
"15d9eccc","875bdde68b510227","2020-10-14","2020-10-17",2020,10,3,"Standard","8315","JBL Quantum 100 Gaming Headset","23.26","Low","Mobile App","US"
"1802f1a0","ea590c8918b11170","2020-10-14","2020-10-15",2020,10,1,"Fast","e682","Nintendo Switch","168.00","High","Website","US"
"181acc25","45188a4a6e616121","2020-10-14","2020-10-15",2020,10,1,"Fast","8315","JBL Quantum 100 Gaming Headset","22.94","Low","Mobile App","US"
"2025f63d","f91d9970b4c23643","2020-10-14","2020-10-16",2020,10,2,"Fast","04ac","Lenovo IdeaPad Gaming 3","857.68","High","Website","CA"
"30b416ce","b39ec6051b224986","2020-10-14","2020-10-15",2020,10,1,"Fast","8d0d","Nintendo Switch","168.00","High","Website","BR"
"42b8afe9","e42af18fbfd25264","2020-10-14","2020-10-15",2020,10,1,"Fast","f81e","Dell Gaming Mouse","50.83","Medium","Mobile App","GB"
"4a2c5131","23fe9089c1133907","2020-10-14","2020-10-15",2020,10,1,"Fast","5142","Dell Gaming Mouse","49.98","Low","Mobile App","US"
"4aee79d5","6c152d66b0335208","2020-10-14","2020-10-16",2020,10,2,"Fast","ab0f","JBL Quantum 100 Gaming Headset","24.00","Low","Website","US"
"4b87766c","fcdaffcbb9f36198","2020-10-14","2020-10-16",2020,10,2,"Fast","e682","Nintendo Switch","168.00","High","Website","PE"
"54ea657a","59c6af4fb2440506","2020-10-14","2020-10-17",2020,10,3,"Standard","ab0f","JBL Quantum 100 Gaming Headset","24.00","Low","Website","US"
"5d5192f8","c0d82cf589341220","2020-10-14","2020-10-16",2020,10,2,"Fast","e682","Nintendo Switch","168.00","High","Website","US"
"622df0fa","b204e59348247347","2020-10-14","2020-10-17",2020,10,3,"Standard","8d0d","Nintendo Switch","149.90","High","Website","CA"
"70cd1f8f","db5483e9e0e49947","2020-10-14","2020-10-16",2020,10,2,"Fast","8d0d","Nintendo Switch","168.00","High","Website","US"
"f6eff7c7","4aac552e1d751628","2020-10-14","2020-10-16",2020,10,2,"Fast","8d0d","Nintendo Switch","159.06","High","Website","SE"
"7bfdabca","9038bc0e1ac51674","2020-10-14","2020-10-17",2020,10,3,"Standard","5142","Dell Gaming Mouse","51.23","Medium","Mobile App","IN"
"0ecaca6e","58ace4d442e54114","2020-10-14","2020-10-16",2020,10,2,"Fast","8d0d","Nintendo Switch","134.40","High","Website","US"
"9cb2d8a4","a48e83e6d1062278","2020-10-14","2020-10-15",2020,10,1,"Fast","5142","Dell Gaming Mouse","49.98","Low","Mobile App","US"
"a11779d3","a48e83e6d1062279","2020-10-14","2020-10-15",2020,10,1,"Fast","5142","Dell Gaming Mouse","49.98","Low","Mobile App","US"
"bc4b93c4","226f20d206b66057","2020-10-14","2020-10-16",2020,10,2,"Fast","ab0f","JBL Quantum 100 Gaming Headset","24.00","Low","Website","US"
"bcaff79d","ccb800a996867445","2020-10-14","2020-10-15",2020,10,1,"Fast","ab0f","JBL Quantum 100 Gaming Headset","18.00","Low","Website","US"
"2a691f52","8199796a08d71856","2020-10-14","2020-10-15",2020,10,1,"Fast","e682","Nintendo Switch","168.00","High","Website","US"
"d5471c32","b3b4db1a92473879","2020-10-14","2020-10-16",2020,10,2,"Fast","54ed","Sony PlayStation 5 Bundle","1800.00","High","Website","US"
"dbb7aa2c","b2ae10910a475027","2020-10-14","2020-10-16",2020,10,2,"Fast","ab0f","JBL Quantum 100 Gaming Headset","23.28","Low","Website","NL"
"ef3d027c","7f865fc059081756","2020-10-14","2020-10-17",2020,10,3,"Standard","e682","Nintendo Switch","141.51","High","Website","AU"
"6.73E+70","a7b444649bc88408","2020-10-14","2020-10-16",2020,10,2,"Fast","ab0f","JBL Quantum 100 Gaming Headset","24.00","Low","Website","US"
"11b0c1cf","adc8ae2bf3f92047","2020-10-14","2020-10-15",2020,10,1,"Fast","ab0f","JBL Quantum 100 Gaming Headset","24.00","Low","Website","BO"
"13f8bafa","68fb5469aab93147","2020-10-14","2020-10-17",2020,10,3,"Standard","8d0d","Nintendo Switch","126.00","High","Website","US"
"201e6531","9e30d585ac594085","2020-10-14","2020-10-15",2020,10,1,"Fast","8d0d","Nintendo Switch","160.34","High","Website","IT"
"32d07fff","f223944345199111","2020-10-14","2020-10-16",2020,10,2,"Fast","8d0d","Nintendo Switch","168.00","High","Website","US"
"36511f05","4813d74de1a101092","2020-10-14","2020-10-16",2020,10,2,"Fast","e682","Nintendo Switch","179.22","High","Website","GB"
"50332f3a","99c9a2949a2107367","2020-10-14","2020-10-16",2020,10,2,"Fast","9ef0","Lenovo IdeaPad Gaming 3","967.75","High","Website","CA"
"7c6a44a1","28db326c3812004","2020-10-15","2020-10-18",2020,10,3,"Standard","891b","27in 4K Gaming Monitor","346.92","High","Website","ES"
"8792987a","4b21559233b6495","2020-10-15","2020-10-18",2020,10,3,"Standard","891b","27in 4K Gaming Monitor","441.26","High","Website","CA"
"41f6c132","f882f51048531109","2020-10-15","2020-10-16",2020,10,1,"Fast","891b","27in 4K Gaming Monitor","384.00","High","Website","US"
"076426a8","b2dda1ee11232503","2020-10-15","2020-10-17",2020,10,2,"Fast","891b","27in 4K Gaming Monitor","337.78","High","Website","AT"
"2cde5a7b","f5e789595a364088","2020-10-15","2020-10-18",2020,10,3,"Standard","891b","27in 4K Gaming Monitor","408.00","High","Website","US"
"660583a0","bf2295b886981162","2020-10-15","2020-10-17",2020,10,2,"Fast","891b","27in 4K Gaming Monitor","480.00","High","Website","US"
"ad8f0ea2","3d1858090df82061","2020-10-15","2020-10-18",2020,10,3,"Standard","891b","27in 4K Gaming Monitor","361.58","High","Website","US"
"be534881","741a752c5c587936","2020-10-15","2020-10-17",2020,10,2,"Fast","891b","27in 4K Gaming Monitor","347.44","High","Website","CA"
"c65a6dc7","f539e70b2e692253","2020-10-15","2020-10-17",2020,10,2,"Fast","e7e6","27in 4K Gaming Monitor","480.00","High","Website","CR"
"cee5184e","b39b822b62796900","2020-10-15","2020-10-18",2020,10,3,"Standard","891b","27in 4K Gaming Monitor","480.00","High","Website","US"
"dd326569","c0b905bd010103690","2020-10-15","2020-10-18",2020,10,3,"Standard","891b","27in 4K Gaming Monitor","337.35","High","Website","GB"
"51ff1a43","cc879ee47bd5212","2020-10-15","2020-10-17",2020,10,2,"Fast","8d4f","Dell Gaming Mouse","49.98","Low","Mobile App","US"
"57e0d905","d23074326205865","2020-10-15","2020-10-18",2020,10,3,"Standard","8d0d","Nintendo Switch","175.74","High","Website","GB"
"5e98f089","fbd5670b80d6782","2020-10-15","2020-10-17",2020,10,2,"Fast","8315","JBL Quantum 100 Gaming Headset","23.32","Low","Mobile App","GB"
"692dcfc3","3dba740133010193","2020-10-15","2020-10-18",2020,10,3,"Standard","8d0d","Nintendo Switch","168.00","High","Website","US"
"6db7228e","96b079d607831036","2020-10-15","2020-10-17",2020,10,2,"Fast","ab0f","JBL Quantum 100 Gaming Headset","23.81","Low","Website","CH"
"78b87392","366950cb23531782","2020-10-15","2020-10-18",2020,10,3,"Standard","e682","Nintendo Switch","175.22","High","Website","GB"
"78d478ad","a87315783db32238","2020-10-15","2020-10-18",2020,10,3,"Standard","9ef0","Lenovo IdeaPad Gaming 3","1198.00","High","Website","US"
"9202c96c","4b2c2ce52b837720","2020-10-15","2020-10-16",2020,10,1,"Fast","ab0f","JBL Quantum 100 Gaming Headset","25.47","Low","Website","GB"
"92c82ab0","f826ad5f41551890","2020-10-15","2020-10-18",2020,10,3,"Standard","e682","Nintendo Switch","179.22","High","Website","GB"
"92c82ab0","9802624e78b53541","2020-10-15","2020-10-16",2020,10,1,"Fast","54ed","Sony PlayStation 5 Bundle","991.08","High","Website","US"
"9578e6c4","6e67cc3b99355760","2020-10-15","2020-10-18",2020,10,3,"Standard","22ea","Acer Nitro V Gaming Laptop","638.40","High","Website","IN"
"9c330d9c","c8da0805eb056684","2020-10-15","2020-10-18",2020,10,3,"Standard","ab0f","JBL Quantum 100 Gaming Headset","24.00","Low","Website","PR"
"a97ff55c","5ddd0cad59365979","2020-10-15","2020-10-16",2020,10,1,"Fast","8d0d","Nintendo Switch","168.00","High","Website","CL"
"ae5e4771","768e9f4950067839","2020-10-15","2020-10-18",2020,10,3,"Standard","ab0f","JBL Quantum 100 Gaming Headset","24.00","Low","Website","US"
"b105a179","966dc84bb2f69168","2020-10-15","2020-10-16",2020,10,1,"Fast","8d0d","Nintendo Switch","168.00","High","Website","US"
"6cb926db","bb464e5340776515","2020-10-15","2020-10-17",2020,10,2,"Fast","e682","Nintendo Switch","168.00","High","Website","US"
"c1cacdd8","efddc4ab72f82578","2020-10-15","2020-10-17",2020,10,2,"Fast","e682","Nintendo Switch","160.34","High","Website","DE"
"a3213922","fc85bd1019286665","2020-10-15","2020-10-18",2020,10,3,"Standard","54ed","Sony PlayStation 5 Bundle","1951.98","High","Website","BE"
"d160256a","f88ff33299a87080","2020-10-15","2020-10-16",2020,10,1,"Fast","8d4f","Dell Gaming Mouse","49.98","Low","Mobile App","US"
"dc66fd22","e9a61f46ef288507","2020-10-15","2020-10-16",2020,10,1,"Fast","e682","Nintendo Switch","152.04","High","Website","CA"
"de9e5de3","26df450d65390308","2020-10-15","2020-10-16",2020,10,1,"Fast","e682","Nintendo Switch","168.00","High","Website","US"
"ef437f9a","9d48d95c6f695570","2020-10-15","2020-10-16",2020,10,1,"Fast","8d4f","Dell Gaming Mouse","54.13","Medium","Mobile App","SG"
"fe2450c9","301beceb33d106277","2020-10-15","2020-10-16",2020,10,1,"Fast","5142","Dell Gaming Mouse","50.76","Medium","Mobile App","GB"
